"ID","Component","Status","Summary","AllLabels","OS","Opened","OpenedTimestamp","CVE","Security_Severity","MergedInto"
"614989","Blink>Loader, Blink>Network>XHR, Blink>SecurityFeature","Fixed","Security: bypassing CORS by returning 308 for revalidating request for Resource previously without redirects from MemoryCache","Hotlist-Merge-Approved, M-51, M-52, OS-All, Pri-1, Release-0-M52, Security_Impact-Stable, Security_Severity-High, Type-Bug-Security, allpublic, merge-merged-2743","All","May 26, 2016 11:25:54","1464261954","","High",""
"616119","Platform>Extensions","Fixed","Heap-use-after-free in extensions::ConstructFileSystemList","Clusterfuzz, M-53, Merge-na, OS-Linux, Pri-1, Reproducible, Security_Impact-Head, Security_Severity-High, Stability-Memory-AddressSanitizer, Type-Bug-Security, allpublic","Linux","May 31, 2016 16:30:20","1464712220","","High",""
"616623","Internals>Skia","Verified","Use-of-uninitialized-value in walk_convex_edges","ClusterFuzz-Verified, Clusterfuzz, M-51, OS-All, Pri-1, Reproducible, Security_Impact-Stable, Security_Severity-High, Stability-Crash, Stability-Libfuzzer, Stability-Memory-MemorySanitizer, Type-Bug-Security, allpublic","All","Jun 01, 2016 22:55:18","1464821718","","High",""
"616907","Blink","Fixed","Security: Universal XSS using a ScopedPageLoadDeferrer bypass","CVE-2016-1710, M-52, OS-Android, OS-Chrome, OS-Linux, OS-Mac, OS-Windows, Pri-1, Release-0-M52, Security_Impact-Stable, Security_Severity-High, Type-Bug-Security, allpublic, merge-merged-2743, merge-merged-2785, reward-8000, reward-inprocess","Android, Chrome, Linux, Mac, Windows","Jun 02, 2016 21:37:39","1464903459","2016-1710","High",""
"616970","Platform>Extensions","Fixed","Heap-use-after-free in extensions::ExtensionKeybindingRegistry::IsAcceleratorRegistered","Clusterfuzz, External-Fuzzer-Contribution, Hotlist-Merge-Approved, Hotlist-Merge-Review, M-52, Merge-Review, Merge-Review-51, OS-Linux, Pri-1, Release-0-M52, Reproducible, Security_Impact-Stable, Security_Severity-High, Stability-Memory-AddressSanitizer, Type-Bug-Security, allpublic, merge-merged-2743, reward-0","Linux","Jun 03, 2016 00:36:30","1464914190","","High",""
"617105","Internals>Plugins>Flash","Fixed","Security: use-after-free vulnerability in flash player","M-51, Pri-1, Security_Impact-Stable, Security_Severity-High, Type-Bug-Security, allpublic, reward-3000, reward-inprocess","","Jun 03, 2016 10:20:36","1464949236","","High",""
"617495","Blink>HTML>Frame","Fixed","Security: Universal XSS via same document navigations","CVE-2016-1711, Hotlist-Merge-Review, M-52, Merge-Review-51, OS-All, Pri-1, Release-0-M52, Security_Impact-Stable, Security_Severity-High, Type-Bug-Security, allpublic, merge-merged-2743, reward-7500, reward-inprocess","All","Jun 06, 2016 04:19:01","1465186741","2016-1711","High",""
"617635","Internals>Skia","Fixed","Crash in FixWinding","Clusterfuzz, External-Fuzzer-Contribution, M-53, Merge-na, OS-Linux, Pri-1, Reproducible, Security_Impact-Head, Security_Severity-High, Stability-Memory-AddressSanitizer, Type-Bug-Security, allpublic, reward-3500, reward-inprocess","Linux","Jun 06, 2016 15:53:45","1465228425","","High",""
"617648","Blink>WebRTC","Verified","Heap-use-after-free in content::FilteringNetworkManager::Initialize","CVE-2016-5167, Clusterfuzz, M-53, OS-Linux, Pri-1, Release-0-M53, Reproducible, Security_Impact-Stable, Security_Severity-High, Stability-ThreadSanitizer, Type-Bug-Security, allpublic, merge-merged-2785","Linux","Jun 06, 2016 16:38:46","1465231126","2016-5167","High",""
"617735","Blink>WebGL, Internals>GPU","WontFix","Heap-use-after-free in elt","Clusterfuzz, M-51, OS-Mac, Reproducible, Security_Impact-Stable, Security_Severity-High, Stability-Memory-AddressSanitizer, Type-Bug-Security, allpublic","Mac","Jun 06, 2016 20:01:04","1465243264","","High",""
"618237","Blink>Editing>Selection","Fixed","Security: heap-use-after-free in getLineLayoutItem","CVE-2016-5127, Hotlist-Webkit, M-51, M-52, Pri-1, Release-0-M52, Security_Impact-Stable, Security_Severity-High, Stability-Memory-AddressSanitizer, Type-Bug-Security, allpublic, findit-wrong, merge-merged-2743, reward-3000, reward-inprocess","","Jun 08, 2016 09:26:09","1465377969","2016-5127","High",""
"619217","Blink>Storage","Fixed","Blob ctor with large / diverse parts array kills the tab","ClusterFuzz-Verified, Hotlist-Google, Hotlist-Merge-Review, M-53, OS-Linux, Pri-0, Release-0-M53, Security_Impact-Stable, Security_Severity-High, Stability-Crash, Stability-Memory-AddressSanitizer, Type-Bug, Via-Wizard, allpublic, merge-merged-2704, merge-merged-2743","Linux","Jun 10, 2016 23:25:59","1465601159","","High",""
"619368","Internals>Core","Fixed","Heap-buffer-overflow in content::WriteMemory","Clusterfuzz, Deadline-Exceeded, M-52, OS-Linux, Pri-1, Reproducible, Security_Impact-Stable, Security_Severity-High, Stability-Memory-AddressSanitizer, Type-Bug-Security, allpublic","Linux","Jun 12, 2016 03:49:15","1465703355","","High","619217"
"619373","","Fixed","Use-after-poison in blink::CrossThreadPersistentRegion::prepareForThreadStateTermination","Clusterfuzz, M-53, Merge-na, OS-Mac, Pri-1, Reproducible, Security_Impact-Head, Security_Severity-High, Stability-Memory-AddressSanitizer, Type-Bug-Security, allpublic","Mac","Jun 12, 2016 03:55:51","1465703751","","High",""
"619375","Internals>Skia","WontFix","Crash in skia SkPixmap::erase","Clusterfuzz, M-52, OS-Linux, Pri-1, Reproducible, Security_Impact-Stable, Security_Severity-High, Stability-Memory-AddressSanitizer, Type-Bug-Security, allpublic","Linux","Jun 12, 2016 04:00:53","1465704053","","High",""
"619377","Blink>WebGL","Verified","Bad-cast to blink::WebGLObject from invalid vptr;blink::WebGLProgram::deleteObjectImpl;blink::WebGLSharedObject::detachContextGroup","ClusterFuzz-Verified, Clusterfuzz, M-53, Needs-Feedback, OS-Linux, Pri-1, Reproducible, Security_Impact-Head, Security_Severity-High, Stability-UndefinedBehaviorSanitizer, Type-Bug-Security, allpublic","Linux","Jun 12, 2016 04:08:09","1465704489","","High",""
"619380","Blink>Layout","Fixed","Use-of-uninitialized-value in blink::FloatingObject::unsafeClone","Clusterfuzz, Deadline-Exceeded, M-55, Merge-na, OS-Linux, Pri-1, Release-0-M55, Reproducible, Security_Impact-Stable, Security_Severity-High, Stability-Memory-MemorySanitizer, Type-Bug-Security, allpublic, merge-merged-2883","Linux","Jun 12, 2016 04:12:40","1465704760","","High",""
"619405","Internals>Plugins>PDF","Fixed","Security: Heap Buffer Overflow in opj_j2k_read_SQcd_SQcc","CVE-2016-5140, Hotlist-Merge-Review, M-51, Pri-1, Release-1-M52, Security_Impact-Stable, Security_Severity-High, Type-Bug-Security, allpublic, merge-merged-2743, reward-3500, reward-inprocess","","Jun 12, 2016 10:00:05","1465725605","2016-5140","High",""
"620553","Blink>JavaScript","Fixed","Security: V8 OOB Read(?) in GC with Array Object.","CVE-2016-5129, Hotlist-Merge-Review, M-51, M-52, OS-All, Pri-1, Release-0-M52, Security_Impact-Stable, Security_Severity-High, Type-Bug-Security, allpublic, merge-merged-5.2, reward-5000, reward-inprocess","All","Jun 16, 2016 03:40:49","1466048449","2016-5129","High",""
"620748","Blink>JavaScript","Duplicate","Crash in v8::internal::Heap::AllocateFillerObject","Clusterfuzz, M-53, OS-Windows, Pri-1, ReleaseBlock-Beta, Reproducible, Security_Impact-Head, Security_Severity-High, Stability-Memory-AddressSanitizer, Type-Bug-Security, allpublic","Windows","Jun 16, 2016 15:36:12","1466091372","","High","620750"
"620750","Blink>JavaScript>GC","Fixed","Crash in v8::internal::Heap::AllocateHeapNumber","Clusterfuzz, Merge-na, OS-All, Reproducible, Security_Impact-Head, Security_Severity-High, Stability-Memory-AddressSanitizer, Type-Bug-Security, allpublic","All","Jun 16, 2016 15:39:03","1466091543","","High",""
"620752","Blink>JavaScript","Duplicate","Bad-cast to v8::internal::PagedSpace from v8::internal::SemiSpace","Clusterfuzz, M-53, OS-Linux, Pri-1, ReleaseBlock-Beta, Reproducible, Security_Impact-Head, Security_Severity-High, Type-Bug-Security, allpublic","Linux","Jun 16, 2016 15:44:14","1466091854","","High","620750"
"620754","Blink>MemoryAllocator>GarbageCollection","Fixed","Use-after-poison in blink::CrossThreadPersistentRegion::prepareForThreadStateTermination","Clusterfuzz, External-Fuzzer-Contribution, M-53, Merge-na, OS-Mac, Pri-1, Reproducible, Security_Impact-Head, Security_Severity-High, Stability-Memory-AddressSanitizer, Type-Bug-Security, allpublic, reward-0","Mac","Jun 16, 2016 15:44:43","1466091883","","High","619373"
"620766","Internals>Compositing>Rasterization","Verified","Heap-use-after-free in cc::DrawPolygon::Split","ClusterFuzz-Verified, Clusterfuzz, M-51, M-52, OS-Linux, Pri-1, Release-1-M52, Reproducible, Security_Impact-Stable, Security_Severity-High, Stability-ThreadSanitizer, Type-Bug-Security, allpublic, merge-merged-2743","Linux","Jun 16, 2016 16:21:35","1466094095","","High",""
"620937","Internals>GPU>ANGLE","Fixed","Multiple use-after-frees in ANGLE shader translator","Hotlist-Merge-Review, M-51, M-52, OS-All, Pri-1, Security_Impact-Stable, Security_Severity-High, Type-Bug, merge-merged-2743","All","Jun 17, 2016 02:08:01","1466129281","","High",""
"620952","Blink>SVG","Fixed","i < m_len","Clusterfuzz, M-52, OS-Mac, Pri-1, Release-0-M52, Reproducible, Security_Impact-Stable, Security_Severity-High, Stability-Memory-AddressSanitizer, Type-Bug-Security, allpublic, merge-merged-2743","Mac","Jun 17, 2016 03:20:06","1466133606","","High",""
"621095","Internals>Media","Verified","SIGSEGV, RIP = 0x0","ClusterFuzz-Verified, Clusterfuzz, M-52, OS-Linux, Pri-1, ReleaseBlock-Stable, Reproducible, Security_Impact-Beta, Security_Severity-High, Stability-Libfuzzer, Stability-Memory-AddressSanitizer, Type-Bug-Security, allpublic, merge-merged-m52-2743","Linux","Jun 17, 2016 15:25:29","1466177129","","High",""
"621116","","Duplicate","Use-after-poison in base::internal::Invoker<base::IndexSequence<0ul>, base::internal::BindState<base","Clusterfuzz, M-53, OS-Mac, Pri-1, ReleaseBlock-Beta, Reproducible, Security_Impact-Head, Security_Severity-High, Stability-Memory-AddressSanitizer, Type-Bug-Security, allpublic","Mac","Jun 17, 2016 17:01:52","1466182912","","High","621547"
"621492","Internals>Skia","Duplicate","Crash in walk_convex_edges","Clusterfuzz, OS-Linux, Pri-1, Reproducible, Security_Impact-Stable, Security_Severity-High, Stability-Crash, Stability-Libfuzzer, Stability-Memory-AddressSanitizer, Type-Bug-Security, allpublic","Linux","Jun 20, 2016 12:30:25","1466425825","","High","616623"
"621843","Blink>Fonts","Fixed","Heap-buffer-overflow in float blink::ShapeResultSpacing::computeSpacing<unsigned short>","Clusterfuzz, M-51, M-52, OS-Mac, Pri-1, Release-0-M52, Reproducible, Security_Impact-Stable, Security_Severity-High, Stability-Memory-AddressSanitizer, Type-Bug-Security, allpublic, merge-merged-2743","Mac","Jun 21, 2016 09:33:45","1466501625","","High",""
"621845","Internals>Plugins>Flash","WontFix","Stack-use-after-return in FillRect","Clusterfuzz, M-51, OS-Linux, Pri-1, Reproducible, Security_Impact-Stable, Security_Severity-High, Stability-Memory-AddressSanitizer, Type-Bug-Security, allpublic","Linux","Jun 21, 2016 09:39:36","1466501976","","High",""
"621849","Blink>Canvas","Fixed","Heap-use-after-free in cc::SurfaceManager::Destroy","Clusterfuzz, M-53, Merge-na, OS-Mac, Pri-1, Reproducible, Security_Impact-Head, Security_Severity-High, Stability-Memory-AddressSanitizer, Type-Bug-Security, allpublic","Mac","Jun 21, 2016 09:44:14","1466502254","","High",""
"621967","","Duplicate","Heap-use-after-free in cc::SurfaceManager::Destroy","Clusterfuzz, Hotlist-SyzyASAN, OS-Windows, Reproducible, Security_Severity-High, Type-Bug-Security, allpublic","Windows","Jun 21, 2016 17:02:06","1466528526","","High","621849"
"622033","Blink>WebRTC, Internals>WebRTC","Fixed","Heap-buffer-overflow in sctp_send_deferred_reset_response","Clusterfuzz, M-54, OS-Linux, Pri-1, ReleaseBlock-Beta, Reproducible, Security_Impact-Head, Security_Severity-High, Stability-Memory-AddressSanitizer, Type-Bug-Security, allpublic","Linux","Jun 21, 2016 20:20:37","1466540437","","High",""
"622183","","Verified","Security: Chrome Address Bar URL spoofing on IOS","CVE-2016-1707, M-52, M-53, OS-iOS, Pri-1, Release-0-M52, Security_Impact-Stable, Security_Severity-High, Team-Security-UX, Type-Bug-Security, allpublic, merge-merged-2743, reward-3000, reward-inprocess","iOS","Jun 22, 2016 05:32:27","1466573547","2016-1707","High",""
"622196","UI>Browser>Spellcheck","WontFix","Stack-buffer-overflow in Hunspell::suggest","ClusterFuzz-Wrong, Clusterfuzz, Disable-Nags, M-52, M-53, OS-Linux, Pri-3, Reproducible, Security_Impact-Stable, Security_Severity-High, Stability-Libfuzzer, Stability-Memory-AddressSanitizer, Type-Bug-Security, allpublic","Linux","Jun 22, 2016 07:09:07","1466579347","","High",""
"622271","Internals>Plugins>Flash","Fixed","Security: Adobe Flash ContextMenu Use After Free","M-53, OS-All, Pri-1, Security_Impact-Stable, Security_Severity-High, Type-Bug-Security, allpublic, reward-3000, reward-inprocess","All","Jun 22, 2016 12:18:35","1466597915","","High",""
"622341","Blink>JavaScript","Duplicate","Stack-use-after-return in v8::internal::Runtime_GetProperty","Clusterfuzz, M-51, OS-Linux, Pri-1, Reproducible, Security_Impact-Stable, Security_Severity-High, Stability-Memory-AddressSanitizer, Type-Bug-Security, allpublic","Linux","Jun 22, 2016 15:51:56","1466610716","","High","622664"
"622346","Blink>JavaScript","Duplicate","Stack-use-after-return in v8::internal::HandleBase::IsDereferenceAllowed","ClusterFuzz-Verified, Clusterfuzz, External-Fuzzer-Contribution, M-51, M-52, M-53, OS-Linux, Pri-1, Reproducible, Security_Impact-Stable, Security_Severity-High, Stability-Memory-AddressSanitizer, Type-Bug-Security, allpublic, reward-ineligible","Linux","Jun 22, 2016 16:01:28","1466611288","","High","622664"
"622348","Blink>JavaScript","Duplicate","Stack-use-after-return in v8::internal::HandleBase::IsDereferenceAllowed","Clusterfuzz, External-Fuzzer-Contribution, M-51, OS-Linux, Pri-1, Reproducible, Security_Impact-Stable, Security_Severity-High, Stability-Memory-AddressSanitizer, Type-Bug-Security, allpublic, reward-ineligible","Linux","Jun 22, 2016 16:04:15","1466611455","","High","622664"
"622351","Blink>JavaScript","Fixed","Bad-cast to v8::internal::PagedSpace from v8::internal::SemiSpace","Clusterfuzz, Merge-na, OS-Linux, Reproducible, Security_Impact-Head, Security_Severity-High, Type-Bug-Security, allpublic","Linux","Jun 22, 2016 16:08:06","1466611686","","High",""
"622522","","Fixed","Security: unchecked size in mojo::Channel::Deserialize leads to memory corruption.","Hotlist-Merge-Review, M-51, M-52, OS-All, Release-0-M52, Security_Impact-Stable, Security_Severity-High, Type-Bug-Security, allpublic, merge-merged-2743","All","Jun 22, 2016 23:50:56","1466639456","","High",""
"622634","Internals>Plugins>Flash","Fixed","Security: use-after-free vulnerability in flash player 22.0.0.192","M-53, OS-All, Pri-1, Security_Impact-Stable, Security_Severity-High, Type-Bug-Security, allpublic, reward-3000, reward-inprocess","All","Jun 23, 2016 09:38:32","1466674712","","High",""
"622659","Blink>JavaScript","Duplicate","Stack-use-after-return in v8::internal::HandleBase::IsDereferenceAllowed","Clusterfuzz, External-Fuzzer-Contribution, M-53, OS-Linux, Pri-1, ReleaseBlock-Beta, Reproducible, Security_Impact-Head, Security_Severity-High, Stability-Memory-AddressSanitizer, Type-Bug-Security, allpublic, reward-ineligible","Linux","Jun 23, 2016 11:35:52","1466681752","","High","622664"
"622664","Blink>JavaScript","Fixed","Stack-use-after-return in v8::internal::HandleBase::IsDereferenceAllowed","Clusterfuzz, External-Fuzzer-Contribution, M-53, Merge-na, OS-Linux, Pri-1, Reproducible, Security, Security_Impact-Head, Security_Severity-High, Stability-Memory-AddressSanitizer, Type-Bug-Security, allpublic, reward-3500, reward-inprocess, reward_to-decoder.oh_at_googlemail.com","Linux","Jun 23, 2016 11:43:35","1466682215","","High",""
"622665","Blink>JavaScript","Duplicate","Stack-use-after-return in v8::internal::HandleBase::IsDereferenceAllowed","Clusterfuzz, External-Fuzzer-Contribution, OS-Linux, Pri-1, Reproducible, Security_Severity-High, Stability-Memory-AddressSanitizer, Type-Bug-Security, allpublic, reward-ineligible","Linux","Jun 23, 2016 11:44:43","1466682283","","High","622664"
"622666","Blink>JavaScript","Duplicate","Stack-use-after-return in v8::internal::HandleBase::IsDereferenceAllowed","Clusterfuzz, External-Fuzzer-Contribution, OS-Linux, Reproducible, Security_Severity-High, Stability-Memory-AddressSanitizer, Type-Bug-Security, allpublic, reward-ineligible","Linux","Jun 23, 2016 11:45:33","1466682333","","High","622664"
"622667","Blink>JavaScript","Duplicate","Stack-use-after-return in v8::internal::HandleBase::IsDereferenceAllowed","Clusterfuzz, External-Fuzzer-Contribution, OS-Linux, Reproducible, Security_Severity-High, Stability-Memory-AddressSanitizer, Type-Bug-Security, allpublic, reward-ineligible","Linux","Jun 23, 2016 11:47:22","1466682442","","High","622664"
